purchase_last_90days_count,instore_yn,location_city,product_name,transaction_timestamp,barista_name,Item,Price,promo_redemption
22,Yes,Key West,Specialty coffee: Rio Nights,2022-10-22T16:38:21Z,Ember,Specialty coffee: Rio Nights,11.99,0
57,No,Jacksonville,Drip coffee: Our Old Time Diner Blend Sm,2022-06-27T04:29:15Z,Ember,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
63,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2023-04-04T09:53:16Z,Cleo,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
24,Yes,Miami,Barista Espresso: Ouro Brasileiro shot,2023-04-28T18:09:44Z,Amara,Barista Espresso: Ouro Brasileiro shot,3.99,0
37,Yes,Miami,Espresso Beans: Primo Espresso Roast,2023-04-04T16:51:20Z,Luna,Espresso Beans: Primo Espresso Roast,16.99,0
19,Yes,Miami,Chai tea: Spicy Eye Opener Chai,2023-05-21T14:14:54Z,Ivy,Chai tea: Spicy Eye Opener Chai,4.99,0
36,Yes,Miami,Gourmet Beans: Ethiopia,2022-09-01T10:21:08Z,Violet,Gourmet Beans: Ethiopia,13.99,0
63,Yes,Key West,Barista Espresso: Latte Rg,2022-11-09T14:25:27Z,Aurora,Barista Espresso: Latte Rg,5.99,0
39,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2023-02-04T11:27:38Z,Zara,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
19,No,Tampa,Sugar free syrup: Sugar Free Vanilla syrup,2022-10-28T10:43:52Z,Willow,Sugar free syrup: Sugar Free Vanilla syrup,4.99,1
29,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-08-01T17:23:42Z,Sienna,Seasonal drink: Pumpkin Spice Latte,5.99,0
30,No,Key West,Brewed Black tea: Earl Grey Rg,2022-10-20T21:06:36Z,Ember,Brewed Black tea: Earl Grey Rg,3.99,0
31,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-05-28T09:59:28Z,Savannah,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
46,Yes,Key West,Hot chocolate: Sustainably Grown Organic Lg,2023-01-01T20:09:37Z,Ivy,Hot chocolate: Sustainably Grown Organic Lg,6.99,0
28,No,Jacksonville,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-12-23T21:05:12Z,Sienna,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
63,Yes,Key West,Green tea: Serenity Green Tea,2022-10-05T06:41:07Z,Amara,Green tea: Serenity Green Tea,5.99,1
35,No,Miami,Scone: Jumbo Savory Scone,2022-09-16T04:27:27Z,Aurora,Scone: Jumbo Savory Scone,4.99,1
22,No,Key West,Organic Chocolate: Sustainably Grown Organic,2022-09-04T23:45:34Z,Ruby,Organic Chocolate: Sustainably Grown Organic,9.99,0
42,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2023-04-20T11:12:07Z,Amara,Brewed Green tea: Serenity Green Tea Lg,5.99,0
79,Yes,Key West,Herbal tea: Peppermint,2022-12-16T05:12:09Z,Phoenix,Herbal tea: Peppermint,4.99,0
25,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-10-01T07:52:15Z,Lola,Barista Espresso: Cappuccino Lg,5.99,0
40,No,Tampa,Barista Espresso: Cappuccino Lg,2022-11-30T19:05:42Z,Violet,Barista Espresso: Cappuccino Lg,5.99,1
30,Yes,Key West,Pastry: Almond Croissant,2023-05-04T16:20:18Z,Lola,Pastry: Almond Croissant,4.49,0
72,Yes,Miami,Scone: Jumbo Savory Scone,2023-05-19T09:26:13Z,Sienna,Scone: Jumbo Savory Scone,4.99,0
36,Yes,Key West,Espresso Beans: Primo Espresso Roast,2022-08-11T06:21:13Z,Cleo,Espresso Beans: Primo Espresso Roast,16.99,0
49,Yes,Key West,Regular syrup: Carmel syrup,2022-12-13T01:24:29Z,Scarlett,Regular syrup: Carmel syrup,3.99,0
62,No,Key West,Organic Beans: Brazilian - Organic,2023-03-07T12:29:34Z,Amara,Organic Beans: Brazilian - Organic,12.99,0
56,No,Key West,Gourmet brewed coffee: Ethiopia Lg,2022-07-19T10:24:34Z,Luna,Gourmet brewed coffee: Ethiopia Lg,6.99,0
26,Yes,Key West,Drinking Chocolate: Chili Mayan,2022-09-29T15:56:47Z,Luna,Drinking Chocolate: Chili Mayan,9.99,0
54,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2023-02-08T04:01:22Z,Sienna,Brewed Green tea: Serenity Green Tea Lg,5.99,1
52,Yes,Miami,Brewed Green tea: Serenity Green Tea Rg,2023-01-02T03:30:08Z,Aurora,Brewed Green tea: Serenity Green Tea Rg,4.99,0
21,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-07-28T07:20:27Z,Seraphina,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
28,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-09-09T04:09:28Z,Scarlett,Seasonal drink: Pumpkin Spice Latte,5.99,0
32,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2023-05-31T01:14:39Z,Seraphina,Brewed Green tea: Serenity Green Tea Lg,5.99,0
56,Yes,Key West,Scone: Jumbo Savory Scone,2023-03-27T19:21:44Z,Ember,Scone: Jumbo Savory Scone,4.99,0
67,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2022-10-27T20:34:36Z,Zara,Barista Espresso: Ouro Brasileiro shot promo,2.99,1
33,Yes,Miami,Premium Beans: Civet Cat,2022-09-18T12:27:21Z,Stella,Premium Beans: Civet Cat,59.99,1
26,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-08-02T05:12:04Z,Aria,Brewed herbal tea: Peppermint Lg,4.99,0
31,Yes,Key West,Organic Beans: Organic Decaf Blend,2022-12-05T00:00:57Z,Jasmine,Organic Beans: Organic Decaf Blend,10.99,0
70,Yes,Miami,Hot chocolate: Snow Day Hot Chocolate,2022-10-02T09:51:41Z,Cleo,Hot chocolate: Snow Day Hot Chocolate,6.99,0
27,No,Miami,Organic brewed coffee: Brazilian Sm,2023-06-15T08:13:19Z,Cleo,Organic brewed coffee: Brazilian Sm,3.99,1
21,Yes,Miami,Chai tea: Spicy Eye Opener Chai,2022-09-05T07:26:33Z,Stella,Chai tea: Spicy Eye Opener Chai,4.99,0
24,Yes,Key West,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-07-10T15:35:05Z,Stella,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
61,Yes,Key West,Organic Beans: Brazilian - Organic,2022-09-01T06:10:18Z,Savannah,Organic Beans: Brazilian - Organic,12.99,0
35,Yes,Key West,Chai tea: Morning Sunrise Chai,2022-08-26T12:33:31Z,Ruby,Chai tea: Morning Sunrise Chai,4.99,0
61,Yes,Key West,Scone: Jumbo Savory Scone,2022-08-10T00:55:16Z,Willow,Scone: Jumbo Savory Scone,4.99,0
35,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-11-14T05:23:04Z,Ivy,Brewed herbal tea: Peppermint Lg,4.99,0
29,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Sm,2022-12-22T07:14:58Z,Scarlett,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
24,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-08-10T19:30:31Z,Lola,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
16,No,Tampa,Barista Espresso: Latte Rg,2022-08-13T04:36:12Z,Seraphina,Barista Espresso: Latte Rg,5.99,1
40,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2022-08-26T23:35:32Z,Willow,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
64,Yes,Key West,Hot chocolate: Sustainably Grown Organic Lg,2022-09-15T11:31:01Z,Zara,Hot chocolate: Sustainably Grown Organic Lg,6.99,0
21,Yes,Miami,Gourmet Beans: Columbian Medium Roast,2023-03-07T20:12:20Z,Stella,Gourmet Beans: Columbian Medium Roast,11.99,0
24,Yes,Miami,Chai tea: Spicy Eye Opener Chai,2022-08-10T21:22:14Z,Aurora,Chai tea: Spicy Eye Opener Chai,4.99,0
63,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2023-01-14T01:13:47Z,Scarlett,Biscotti: Chocolate Chip Biscotti,2.49,0
24,Yes,Key West,Premium Beans: Civet Cat,2022-06-28T06:29:37Z,Sienna,Premium Beans: Civet Cat,59.99,0
59,Yes,Miami,Organic Beans: Organic Decaf Blend,2023-06-05T08:22:15Z,Nova,Organic Beans: Organic Decaf Blend,10.99,1
65,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-12-23T08:48:56Z,Savannah,Drinking Chocolate: Dark chocolate,8.99,0
43,Yes,Key West,Barista Espresso: Latte Rg,2022-12-06T07:55:43Z,Amara,Barista Espresso: Latte Rg,5.99,0
12,Yes,Key West,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-10-05T19:34:21Z,Sienna,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
25,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-09-21T13:17:43Z,Willow,Seasonal drink: Pumpkin Spice Latte,5.99,0
30,Yes,Miami,House blend Beans: Our Old Time Diner Blend,2022-12-18T04:18:03Z,Jasmine,House blend Beans: Our Old Time Diner Blend,9.99,0
44,No,Key West,Scone: Cranberry Scone,2022-11-01T17:07:12Z,Luna,Scone: Cranberry Scone,3.49,0
60,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2023-02-13T22:15:23Z,Aurora,Biscotti: Chocolate Chip Biscotti,2.49,0
19,Yes,Miami,Brewed Black tea: English Breakfast Rg,2022-09-13T16:12:05Z,Ember,Brewed Black tea: English Breakfast Rg,3.99,0
70,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-11-20T09:03:26Z,Ember,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
61,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2022-07-07T23:59:46Z,Zara,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
28,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-04-30T23:18:29Z,Ruby,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
44,Yes,Miami,Brewed herbal tea: Lemon Grass Rg,2023-01-05T15:22:21Z,Ivy,Brewed herbal tea: Lemon Grass Rg,3.99,0
29,No,Key West,House blend Beans: Our Old Time Diner Blend,2023-06-18T14:37:37Z,Zara,House blend Beans: Our Old Time Diner Blend,9.99,0
51,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2023-02-05T14:52:16Z,Zara,Biscotti: Chocolate Chip Biscotti,2.49,0
14,Yes,Key West,Scone: Cranberry Scone,2022-08-30T05:15:21Z,Sienna,Scone: Cranberry Scone,3.49,0
33,Yes,Miami,Drip coffee: Our Old Time Diner Blend Lg,2023-02-04T09:38:26Z,Phoenix,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
34,No,Tampa,Gourmet brewed coffee: Ethiopia Lg,2022-09-27T10:21:38Z,Zara,Gourmet brewed coffee: Ethiopia Lg,6.99,1
57,Yes,Key West,Pastry: Almond Croissant,2023-03-17T07:39:24Z,Luna,Pastry: Almond Croissant,4.49,1
27,No,Tampa,Brewed Green tea: Serenity Green Tea Rg,2023-05-11T12:55:55Z,Ruby,Brewed Green tea: Serenity Green Tea Rg,4.99,1
25,No,Jacksonville,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-08-07T20:06:44Z,Aria,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
62,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2022-10-07T17:31:03Z,Stella,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
34,No,Tampa,Barista Espresso: Latte Rg,2023-01-26T04:20:06Z,Phoenix,Barista Espresso: Latte Rg,5.99,1
27,Yes,Key West,Chai tea: Morning Sunrise Chai,2023-02-21T22:38:16Z,Sienna,Chai tea: Morning Sunrise Chai,4.99,0
64,Yes,Key West,Hot chocolate: Snow Day Hot Chocolate,2023-02-25T15:48:42Z,Luna,Hot chocolate: Snow Day Hot Chocolate,6.99,0
28,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-07-27T21:21:41Z,Sienna,Barista Espresso: Cappuccino Lg,5.99,0
62,No,Key West,Herbal tea: Lemon Grass,2022-09-13T04:46:04Z,Ivy,Herbal tea: Lemon Grass,4.99,1
63,Yes,Key West,Brewed Black tea: English Breakfast Rg,2023-03-15T16:27:28Z,Ember,Brewed Black tea: English Breakfast Rg,3.99,1
55,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-10-19T16:55:14Z,Aria,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,1
34,Yes,Miami,Pastry: Almond Croissant,2023-06-08T18:00:42Z,Ivy,Pastry: Almond Croissant,4.49,1
55,Yes,Key West,Organic brewed coffee: Brazilian Sm,2022-09-09T09:18:34Z,Lola,Organic brewed coffee: Brazilian Sm,3.99,0
22,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-02-22T08:50:52Z,Ruby,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
51,Yes,Miami,Gourmet brewed coffee: Ethiopia Lg,2022-11-21T08:32:47Z,Ember,Gourmet brewed coffee: Ethiopia Lg,6.99,0
50,Yes,Key West,Organic Beans: Brazilian - Organic,2023-05-26T15:38:06Z,Aria,Organic Beans: Brazilian - Organic,12.99,0
30,No,Orlando,Drinking Chocolate: Dark chocolate,2023-06-17T01:04:35Z,Zara,Drinking Chocolate: Dark chocolate,8.99,1
59,No,Key West,Drinking Chocolate: Dark chocolate,2022-09-26T20:35:46Z,Cleo,Drinking Chocolate: Dark chocolate,8.99,0
47,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-08-01T17:55:04Z,Aria,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
42,Yes,Key West,Chai tea: Morning Sunrise Chai,2023-01-21T22:43:54Z,Sienna,Chai tea: Morning Sunrise Chai,4.99,0
54,Yes,Key West,Organic brewed coffee: Brazilian Sm,2022-10-28T06:39:50Z,Violet,Organic brewed coffee: Brazilian Sm,3.99,0
26,No,Tampa,Premium brewed coffee: Jamaican Coffee River Sm,2023-05-13T02:40:23Z,Ivy,Premium brewed coffee: Jamaican Coffee River Sm,5.99,1
7,Yes,Key West,Scone: Cranberry Scone,2022-12-04T19:31:13Z,Phoenix,Scone: Cranberry Scone,3.49,0
57,Yes,Key West,Scone: Jumbo Savory Scone,2022-08-14T06:30:17Z,Luna,Scone: Jumbo Savory Scone,4.99,0
60,Yes,Key West,Organic Beans: Brazilian - Organic,2022-11-21T00:45:45Z,Aurora,Organic Beans: Brazilian - Organic,12.99,0
52,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-10-10T17:45:55Z,Savannah,Brewed Black tea: English Breakfast Rg,3.99,1
36,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2023-03-27T22:20:49Z,Aurora,Chai tea: Spicy Eye Opener Chai,4.99,0
26,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2023-05-10T13:17:34Z,Lola,House blend Beans: Our Old Time Diner Blend,9.99,0
28,Yes,Miami,Gourmet Beans: Columbian Medium Roast,2023-04-16T11:28:20Z,Ivy,Gourmet Beans: Columbian Medium Roast,11.99,0
73,Yes,Key West,Drinking Chocolate: Dark chocolate,2023-04-23T00:36:51Z,Luna,Drinking Chocolate: Dark chocolate,8.99,0
22,No,Key West,Green tea: Serenity Green Tea,2022-08-26T17:37:25Z,Phoenix,Green tea: Serenity Green Tea,5.99,0
62,Yes,Key West,Regular syrup: Carmel syrup,2023-01-06T10:57:06Z,Phoenix,Regular syrup: Carmel syrup,3.99,0
16,Yes,Key West,Premium Beans: Civet Cat,2022-11-12T19:30:52Z,Stella,Premium Beans: Civet Cat,59.99,0
32,Yes,Key West,Barista Espresso: Cappuccino Lg,2023-02-06T10:01:09Z,Savannah,Barista Espresso: Cappuccino Lg,5.99,0
49,Yes,Key West,Scone: Jumbo Savory Scone,2023-06-14T10:15:11Z,Aria,Scone: Jumbo Savory Scone,4.99,0
52,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2022-07-08T07:45:30Z,Zara,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
56,Yes,Key West,Hot chocolate: Snow Day Hot Chocolate,2022-12-14T20:45:08Z,Amara,Hot chocolate: Snow Day Hot Chocolate,6.99,0
35,No,Tampa,Drinking Chocolate: Dark chocolate,2022-09-28T16:24:51Z,Violet,Drinking Chocolate: Dark chocolate,8.99,1
60,No,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2023-05-01T11:53:04Z,Cleo,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
29,Yes,Key West,Premium Beans: Civet Cat,2022-11-10T23:03:20Z,Ruby,Premium Beans: Civet Cat,59.99,0
54,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-10-27T12:42:43Z,Willow,Brewed herbal tea: Peppermint Lg,4.99,1
37,Yes,Miami,Chai tea: Traditional Blend Chai,2022-09-04T11:49:20Z,Luna,Chai tea: Traditional Blend Chai,4.99,0
58,Yes,Miami,Barista Espresso: Ouro Brasileiro shot,2023-06-15T23:00:53Z,Sienna,Barista Espresso: Ouro Brasileiro shot,3.99,1
60,No,Jacksonville,Regular syrup: Carmel syrup,2023-02-08T16:25:09Z,Cleo,Regular syrup: Carmel syrup,3.99,0
19,Yes,Miami,Gourmet Beans: Columbian Medium Roast,2022-07-02T16:42:20Z,Jasmine,Gourmet Beans: Columbian Medium Roast,11.99,0
23,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Sm,2022-08-13T23:26:21Z,Lola,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
21,Yes,Key West,Barista Espresso: Cappuccino Lg,2023-01-18T19:49:06Z,Jasmine,Barista Espresso: Cappuccino Lg,5.99,0
52,Yes,Key West,Organic Beans: Brazilian - Organic,2023-05-04T00:57:45Z,Seraphina,Organic Beans: Brazilian - Organic,12.99,0
37,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-12-29T00:51:00Z,Aurora,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
48,No,Miami,Brewed Chai tea: Traditional Blend Chai Lg,2022-12-17T05:41:44Z,Savannah,Brewed Chai tea: Traditional Blend Chai Lg,5.99,1
58,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2022-12-22T22:53:19Z,Stella,Chai tea: Spicy Eye Opener Chai,4.99,1
52,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2022-10-16T18:30:56Z,Stella,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
59,Yes,Key West,Organic brewed coffee: Brazilian Rg,2022-06-27T10:26:44Z,Aria,Organic brewed coffee: Brazilian Rg,4.99,1
45,Yes,Key West,Gourmet Beans: Columbian Medium Roast,2023-06-21T08:09:22Z,Aurora,Gourmet Beans: Columbian Medium Roast,11.99,0
23,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-01-25T10:52:51Z,Luna,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
78,Yes,Miami,Drip coffee: Our Old Time Diner Blend Sm,2022-08-02T12:41:39Z,Violet,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
64,Yes,Key West,Herbal tea: Lemon Grass,2023-05-14T12:47:45Z,Sienna,Herbal tea: Lemon Grass,4.99,1
59,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2023-06-19T20:28:45Z,Ivy,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
62,Yes,Key West,Sugar free syrup: Sugar Free Vanilla syrup,2022-07-05T04:27:14Z,Zara,Sugar free syrup: Sugar Free Vanilla syrup,4.99,0
61,Yes,Miami,Premium brewed coffee: Jamaican Coffee River Lg,2023-01-05T22:08:55Z,Luna,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
33,Yes,Key West,Brewed Black tea: Earl Grey Rg,2022-10-13T03:13:02Z,Lola,Brewed Black tea: Earl Grey Rg,3.99,0
28,Yes,Key West,Specialty coffee: Rio Nights,2023-04-30T22:21:14Z,Nova,Specialty coffee: Rio Nights,11.99,0
63,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2022-10-04T18:38:59Z,Phoenix,House blend Beans: Our Old Time Diner Blend,9.99,1
29,Yes,Miami,Drip coffee: Our Old Time Diner Blend Rg,2022-10-14T02:25:29Z,Phoenix,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
60,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-07-22T11:29:38Z,Violet,Drip coffee: Our Old Time Diner Blend Lg,4.99,1
28,Yes,Key West,Herbal tea: Lemon Grass,2022-11-04T10:38:47Z,Ruby,Herbal tea: Lemon Grass,4.99,0
54,Yes,Key West,Scone: Jumbo Savory Scone,2022-12-15T19:41:05Z,Ember,Scone: Jumbo Savory Scone,4.99,0
63,Yes,Key West,Organic Beans: Organic Decaf Blend,2023-01-03T20:44:27Z,Jasmine,Organic Beans: Organic Decaf Blend,10.99,1
32,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2023-04-02T13:09:08Z,Luna,Seasonal drink: Pumpkin Spice Latte,5.99,0
31,Yes,Key West,Brewed Black tea: English Breakfast Rg,2023-06-04T18:53:03Z,Luna,Brewed Black tea: English Breakfast Rg,3.99,0
2,No,Jacksonville,Biscotti: Chocolate Chip Biscotti,2023-03-09T06:15:21Z,Amara,Biscotti: Chocolate Chip Biscotti,2.49,0
17,Yes,Key West,Specialty coffee: Rio Nights,2023-03-03T07:22:22Z,Phoenix,Specialty coffee: Rio Nights,11.99,0
26,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2023-05-30T23:58:18Z,Violet,Chai tea: Spicy Eye Opener Chai,4.99,0
25,No,Tampa,Seasonal drink: Happy Holidays hot chocolate,2022-12-24T21:01:06Z,Ivy,Seasonal drink: Happy Holidays hot chocolate,5.99,1
70,No,Key West,Seasonal drink: Happy Holidays hot chocolate,2022-09-22T12:53:17Z,Scarlett,Seasonal drink: Happy Holidays hot chocolate,5.99,0
24,No,Jacksonville,Organic Beans: Brazilian - Organic,2022-08-15T14:48:08Z,Nova,Organic Beans: Brazilian - Organic,12.99,0
24,Yes,Key West,Brewed herbal tea: Peppermint Lg,2023-05-08T18:04:52Z,Stella,Brewed herbal tea: Peppermint Lg,4.99,0
55,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2022-07-02T23:59:55Z,Aria,Organic Chocolate: Sustainably Grown Organic,9.99,1
49,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-03-01T18:39:33Z,Amara,Brewed Green tea: Serenity Green Tea Rg,4.99,0
37,Yes,Miami,Chai tea: Traditional Blend Chai,2022-07-25T04:16:52Z,Phoenix,Chai tea: Traditional Blend Chai,4.99,0
60,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-06-12T18:51:23Z,Violet,Brewed Green tea: Serenity Green Tea Rg,4.99,0
45,Yes,Key West,Gourmet Beans: Ethiopia,2022-12-29T04:29:20Z,Cleo,Gourmet Beans: Ethiopia,13.99,0
22,Yes,Key West,Premium Beans: Civet Cat,2022-08-22T04:16:23Z,Luna,Premium Beans: Civet Cat,59.99,0
60,Yes,Miami,Green tea: Serenity Green Tea,2023-03-18T13:26:44Z,Violet,Green tea: Serenity Green Tea,5.99,1
60,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2022-10-08T11:48:17Z,Stella,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
49,Yes,Key West,Gourmet brewed coffee: Ethiopia Lg,2023-05-22T15:14:57Z,Jasmine,Gourmet brewed coffee: Ethiopia Lg,6.99,0
60,Yes,Key West,Organic Beans: Brazilian - Organic,2023-05-10T14:26:34Z,Willow,Organic Beans: Brazilian - Organic,12.99,0
28,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2023-01-07T13:53:04Z,Violet,House blend Beans: Our Old Time Diner Blend,9.99,0
34,Yes,Key West,Drip coffee: Our Old Time Diner Blend Rg,2022-07-05T09:29:46Z,Scarlett,Drip coffee: Our Old Time Diner Blend Rg,3.99,1
50,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2022-09-11T09:36:59Z,Luna,Seasonal drink: Happy Holidays hot chocolate,5.99,0
24,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-06-23T10:01:53Z,Nova,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
28,Yes,Jacksonville,Premium brewed coffee: Jamaican Coffee River Sm,2023-01-21T08:10:40Z,Zara,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
56,No,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2023-05-03T04:45:46Z,Seraphina,Brewed Chai tea: Traditional Blend Chai Lg,5.99,1
42,No,Key West,Scone: Ginger Scone promo,2022-08-02T19:40:53Z,Savannah,Scone: Ginger Scone promo,2.49,0
23,No,Tampa,Organic Chocolate: Sustainably Grown Organic,2022-07-17T22:24:40Z,Stella,Organic Chocolate: Sustainably Grown Organic,9.99,1
83,No,Key West,Regular syrup: Carmel syrup,2022-10-30T03:06:12Z,Zara,Regular syrup: Carmel syrup,3.99,0
37,Yes,Key West,Drip coffee: Our Old Time Diner Blend Rg,2022-07-11T06:34:28Z,Violet,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
30,Yes,Key West,Chai tea: Morning Sunrise Chai,2023-01-26T11:15:45Z,Nova,Chai tea: Morning Sunrise Chai,4.99,0
44,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2022-08-02T14:58:35Z,Ember,Chai tea: Spicy Eye Opener Chai,4.99,1
51,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2022-08-01T19:34:07Z,Willow,Barista Espresso: Ouro Brasileiro shot promo,2.99,1
74,Yes,Miami,Regular syrup: Carmel syrup,2023-05-02T12:22:03Z,Aria,Regular syrup: Carmel syrup,3.99,0
49,Yes,Key West,Scone: Jumbo Savory Scone,2022-08-16T10:24:44Z,Luna,Scone: Jumbo Savory Scone,4.99,0
47,Yes,Key West,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-12-07T19:41:43Z,Savannah,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
46,No,Jacksonville,Brewed herbal tea: Lemon Grass Lg,2022-07-15T22:34:30Z,Cleo,Brewed herbal tea: Lemon Grass Lg,4.99,0
55,Yes,Key West,Hot chocolate: Sustainably Grown Organic Lg,2023-05-20T02:51:37Z,Scarlett,Hot chocolate: Sustainably Grown Organic Lg,6.99,0
64,Yes,Key West,Chai tea: Morning Sunrise Chai,2023-01-23T22:27:41Z,Seraphina,Chai tea: Morning Sunrise Chai,4.99,1
64,Yes,Key West,Organic brewed coffee: Brazilian Sm,2022-12-03T12:31:30Z,Ruby,Organic brewed coffee: Brazilian Sm,3.99,0
61,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2023-05-07T22:44:28Z,Savannah,Seasonal drink: Happy Holidays hot chocolate,5.99,0
37,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2023-03-12T15:53:41Z,Zara,Brewed Green tea: Serenity Green Tea Lg,5.99,0
40,Yes,Key West,Chai tea: Morning Sunrise Chai,2022-08-17T02:06:55Z,Phoenix,Chai tea: Morning Sunrise Chai,4.99,0
20,No,Tampa,Brewed Chai tea: Traditional Blend Chai Lg,2022-08-04T00:13:46Z,Cleo,Brewed Chai tea: Traditional Blend Chai Lg,5.99,1
62,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-10-02T18:47:21Z,Seraphina,Seasonal drink: Pumpkin Spice Latte,5.99,1
